,Latitude_h,Longitude_h,distance_km,amenity_Referral Hospital,amenity_Teaching Hospital,amenity_Type A Hospital,amenity_Type B Hospital,amenity_Type C Hospital,amenity_Type D Hospital,amenity_clinic,amenity_dentist,amenity_doctors,amenity_hospital,amenity_pharmacy
627,15.6386513,32.4479623,3.2535860828970127,False,False,False,False,False,False,True,False,False,False,False
628,15.6367708,32.5264645,5.298193323588699,False,False,False,False,False,False,False,False,False,False,True
629,15.6387327,32.5270959,5.334690736882783,False,False,False,False,False,False,False,False,False,False,True
630,15.6388602,32.5309992,5.748876624632213,False,False,False,False,False,False,False,False,False,False,True
631,15.6366873,32.5310631,5.786726701721374,False,False,False,False,False,False,False,False,False,False,True
632,15.6365651,32.5245688,5.101571755513011,False,False,False,False,False,False,False,False,False,True,False
633,15.630187,32.5243111,5.242837001112354,False,False,False,False,False,False,False,False,False,False,True
634,15.6270628,32.5264359,5.570601917027326,False,False,False,False,False,False,False,False,False,False,True
635,15.6283121,32.5308013,5.968948606746798,False,False,False,False,False,False,False,False,False,False,True
636,15.6256876,32.5273132,5.712635780251542,False,False,False,False,False,False,True,False,False,False,False
637,15.6358128,32.5314369,5.841514534383714,False,False,False,False,False,False,False,False,False,False,True
638,15.6364374,32.5315628,5.843871704039271,False,False,False,False,False,False,False,False,False,False,True
639,15.6365627,32.5314075,5.825307282580793,False,False,False,False,False,False,True,False,False,False,False
640,15.6330624,32.534687,6.240102341778087,False,False,False,False,False,False,True,False,False,False,False
641,15.6875995,32.5014946,5.408594159352417,False,False,False,False,False,False,False,False,False,False,True
642,15.6924404,32.4903215,5.47471688886962,False,False,False,False,False,False,True,False,False,False,False
643,15.69076,32.4764499,5.1206684937904425,False,False,False,False,False,False,True,False,False,False,False
644,15.6843026,32.4760512,4.407913376692715,False,False,False,False,False,False,False,False,False,False,True
645,15.6862061,32.4857808,4.695613489749015,False,False,False,False,False,False,False,False,False,False,True
646,15.6745608,32.4943153,3.773351194008551,False,False,False,False,False,False,False,False,False,False,True
647,15.645969,32.500221,2.420193797901393,False,False,False,False,False,False,False,False,False,False,True
648,15.6559522,32.5048677,3.176601232937408,False,False,False,False,False,False,False,False,False,False,True
649,15.6651878,32.4869385,2.4943166714504708,False,False,False,False,False,False,False,False,False,True,False
650,15.6537411,32.4935782,1.9859474635943717,False,False,False,False,False,False,False,False,False,False,True
651,15.6544371,32.4853134,1.3694699181939474,False,False,False,False,False,False,False,False,False,False,True
652,15.646296,32.49747,2.1290573100636725,False,False,False,False,False,False,False,False,False,False,True
653,15.644424,32.4888017,1.190371804695295,False,False,False,False,False,False,False,False,False,False,True
654,15.644995,32.4857788,0.8679507644470276,False,False,False,False,False,False,True,False,False,False,False
655,15.6473345,32.4912103,1.4821532783621467,False,False,False,False,False,False,True,False,False,False,False
656,15.6475115,32.4917439,1.5422307484511142,False,False,False,False,False,False,False,False,False,False,True
657,15.5390625,32.5896873,6.304941230356045,False,False,False,False,False,False,False,False,False,False,True
658,15.5415741,32.5826822,5.511300734793241,False,False,False,False,False,False,False,True,False,False,False
659,15.524145,32.5898248,6.878545505881236,False,False,False,False,False,False,False,False,False,False,True
660,15.5254613,32.5893642,6.770345640641151,False,False,False,False,False,False,False,False,False,False,True
661,15.6575623,32.4609375,2.306360897827342,False,False,False,False,False,False,False,False,False,False,True
662,15.6678123,32.4613113,3.1212106292812223,False,False,False,False,False,False,False,False,False,False,True
663,15.641296,32.461302,1.7936225602201832,False,False,False,False,False,False,False,False,False,False,True
664,15.6518126,32.435936,4.550446008083722,False,False,False,False,False,False,False,False,False,False,True
665,15.6620626,32.4480629,3.724771580958176,False,False,False,False,False,False,False,False,False,False,True
666,15.6479076,32.4465559,3.36051372853924,False,False,False,False,False,False,False,False,False,False,True
667,15.5933123,32.4489365,6.449543165823143,False,False,False,False,False,False,False,False,False,False,True
668,15.6478128,32.4378128,4.292416196946816,False,False,False,False,False,False,False,False,False,False,True
669,15.6268129,32.4461861,3.904986376429142,False,False,False,False,False,False,False,False,False,False,True
670,15.6030626,32.4360619,6.400024327630683,False,False,False,False,False,False,False,False,False,False,True
671,15.5468565,32.5588688,2.891548247960272,False,False,False,False,False,False,False,False,False,False,True
672,15.637083,32.4905756,1.6061010606985782,False,False,False,False,False,False,False,False,False,False,True
673,15.6370621,32.4905624,1.606068606590904,False,False,False,False,False,False,False,False,False,False,True
674,15.6188126,32.4786873,2.844408526415611,False,False,False,False,False,False,False,False,False,False,True
675,15.6249371,32.4793129,2.171629688198051,False,False,False,False,False,False,False,False,False,False,True
676,15.626687,32.479187,1.9775355467188365,False,False,False,False,False,False,False,False,False,False,True
677,15.6216879,32.4795609,2.532146260585703,False,False,False,False,False,False,False,False,False,False,True
678,15.6380625,32.4614372,1.8836391681005091,False,False,False,False,False,False,False,False,False,False,True
679,15.6288128,32.4611893,2.4794045874203143,False,False,False,False,False,False,False,False,False,False,True
680,15.6223125,32.4708138,2.563788932330558,False,False,False,False,False,False,False,False,False,False,True
681,15.6300621,32.4615631,2.3550569260826424,False,False,False,False,False,False,False,False,False,False,True
682,15.6203127,32.4613113,3.201803849781785,False,False,False,False,False,False,False,False,False,False,True
683,15.6358599,32.5210752,4.748107590461013,False,False,False,False,False,False,False,False,False,False,True
684,15.6326876,32.5231857,5.049305273441342,False,False,False,False,False,False,False,False,False,False,True
685,15.6446877,32.522686,4.82351276376436,False,False,False,False,False,False,False,False,False,False,True
686,15.6959728,32.5180882,7.154709817258122,False,False,False,False,False,False,False,False,False,False,True
687,15.7176343,32.5215336,9.358055396498855,False,False,False,False,False,False,False,False,False,False,True
688,15.7169165,32.5224509,9.339585494910446,False,False,False,False,False,False,False,False,False,False,True
689,15.7191215,32.5147476,9.162753674966105,False,False,False,False,False,False,False,False,False,False,True
690,15.7191886,32.5156756,9.2129710952722,False,False,False,False,False,False,False,False,False,False,True
691,15.5974529,32.5349751,5.059237689007091,False,False,False,False,False,False,True,False,False,False,False
692,15.5990642,32.5326146,5.230041166456487,False,False,False,False,False,False,True,False,False,False,False
693,15.5994036,32.5338423,5.269817778522018,False,False,False,False,False,False,True,False,False,False,False
694,15.5988147,32.5350627,5.210215423942427,False,False,False,False,False,False,False,False,False,True,False
695,15.6004818,32.5342428,5.3904794148897,False,False,False,False,False,False,True,False,False,False,False
696,15.5997069,32.5350267,5.308589445699848,False,False,False,False,False,False,False,False,True,False,False
697,15.5998735,32.5339581,5.322167713076292,False,False,False,False,False,False,False,False,True,False,False
698,15.5999789,32.5329024,5.331478618378057,False,False,False,False,False,False,False,False,False,False,True
699,15.6028692,32.5348977,5.657377770777199,False,False,False,False,False,False,True,False,False,False,False
700,15.6017758,32.5310686,5.531885068901153,False,False,False,False,False,False,False,False,False,True,False
701,15.6035933,32.5294581,5.739836039006735,False,False,False,False,False,False,False,False,False,False,True
702,15.6039227,32.530521,5.771126050912925,False,False,False,False,False,False,False,True,False,False,False
703,15.6013417,32.5298896,5.488614953817036,False,False,False,False,False,False,True,False,False,False,False
704,15.6009015,32.5300615,5.439082559324695,False,False,False,False,False,False,False,False,False,True,False
705,15.6000895,32.5285658,5.359246603065809,False,False,False,False,False,False,False,True,False,False,False
706,15.6000523,32.5285792,5.355032219510063,False,False,False,False,False,False,True,False,False,False,False
707,15.600184,32.5275966,5.378632917785863,False,False,False,False,False,False,True,False,False,False,False
708,15.6003527,32.5275709,5.397478618766524,False,False,False,False,False,False,False,False,False,True,False
709,15.6006953,32.5290002,5.422753670721906,False,False,False,False,False,False,False,True,False,False,False
710,15.6002477,32.5269854,5.392315239181603,False,False,False,False,False,False,True,False,False,False,False
711,15.5993861,32.5292426,5.276489176115946,False,False,False,False,False,False,False,False,False,True,False
712,15.5986474,32.5299959,5.19027894524691,False,False,False,False,False,False,False,False,False,False,True
713,15.5990347,32.5331904,5.227413686241203,False,False,False,False,False,False,False,False,False,False,True
714,15.5990244,32.5177173,5.45773229399597,False,False,False,False,False,False,False,False,False,False,True
715,15.5980952,32.5203795,5.2825189203356615,False,False,False,False,False,False,False,False,False,False,True
716,15.5980417,32.5213994,5.251121563128004,False,False,False,False,False,False,False,False,False,False,True
717,15.5799731,32.5421651,3.2887308648121114,False,False,False,False,False,False,False,True,False,False,False
718,15.584445,32.5456428,3.8815498993018127,False,False,False,False,False,False,False,False,False,False,True
719,15.5851709,32.5428423,3.858764229501877,False,False,False,False,False,False,False,False,False,True,False
720,15.5696122,32.5429625,2.2734298779146767,False,False,False,False,False,False,True,False,False,False,False
721,15.5695295,32.5429733,2.266080418217043,False,False,False,False,False,False,False,False,False,False,True
722,15.641412,32.524501,5.02973552936005,False,False,False,False,False,False,False,False,False,False,True
723,15.6621876,32.5246887,5.404815770265287,False,False,False,False,False,False,False,False,False,False,True
724,15.6761663,32.4772444,3.504382131068313,False,False,False,False,False,False,False,False,False,False,True
725,15.6751865,32.4860155,3.510709274144606,False,False,False,False,False,False,False,False,False,False,True
726,15.662191,32.4867615,2.185429535252565,False,False,False,False,False,False,False,False,False,False,True
727,15.6624587,32.4894602,2.353487599598628,False,False,False,False,False,False,False,False,False,False,True
728,15.6626892,32.4895345,2.379301899474997,False,False,False,False,False,False,True,False,False,False,False
729,15.6541309,32.4886965,1.58929446412518,False,False,False,False,False,False,False,False,False,False,True
730,15.645316,32.4981902,2.1988421164036533,False,False,False,False,False,False,False,False,False,True,False
731,15.6445134,32.4888793,1.1986631508798389,False,False,False,False,False,False,False,False,False,False,True
732,15.6442722,32.4886505,1.174401177341065,False,False,False,False,False,False,False,False,False,False,True
733,15.6418887,32.4915627,1.5142158656888407,False,False,False,False,False,False,False,False,False,False,True
734,15.642411,32.4878867,1.1164325805023847,False,False,False,False,False,False,False,False,False,True,False
735,15.6424599,32.4864992,0.9701006935312376,False,False,False,False,False,False,False,False,False,False,True
736,15.645632,32.4895,1.2713968372006152,False,False,False,False,False,False,False,False,False,False,True
737,15.675484,32.5050706,4.512890016750284,False,False,False,False,False,False,False,False,False,False,True
738,15.6066141,32.524255,6.1280106940012224,False,False,False,False,False,False,False,False,False,False,True
739,15.6047101,32.5245673,5.91470230703566,False,False,False,False,False,False,False,False,False,False,True
740,15.5499372,32.5304375,0.2946283673881231,False,False,False,False,False,False,False,False,False,False,True
741,15.5500622,32.529686,0.3489049679037957,False,False,False,False,False,False,False,False,False,False,True
742,15.5495625,32.5270615,0.6238930033571481,False,False,False,False,False,False,False,False,False,False,True
743,15.5536871,32.4290619,11.086965585895005,False,False,False,False,False,False,False,False,False,False,True
744,15.5374927,32.5483532,2.331337075529022,False,False,False,False,False,False,False,False,False,False,True
745,15.5487783,32.5546228,2.407186055451324,False,False,False,False,False,False,True,False,False,False,False
746,15.5469072,32.5565831,2.6500399951469578,False,False,False,False,False,False,False,False,False,False,True
747,15.5469023,32.5583573,2.8367160122489783,False,False,False,False,False,False,False,False,False,False,True
748,15.530856,32.549603,2.962546933066095,False,False,False,False,False,False,False,False,False,False,True
749,15.6978435,32.5047358,6.575968453087244,False,False,False,False,False,False,False,False,False,False,True
750,15.6983393,32.5055833,6.665507225798749,False,False,False,False,False,False,False,False,False,False,True
751,15.6968677,32.5062442,6.553160538308509,False,False,False,False,False,False,False,False,False,False,True
752,15.7177447,32.4854294,8.147171060306507,False,False,False,False,False,False,False,False,False,False,True
753,15.7112484,32.4761212,7.388010325792004,False,False,False,False,False,False,False,False,False,False,True
754,15.698853,32.4762497,6.016459304016774,False,False,False,False,False,False,True,False,False,False,False
755,15.6994581,32.4821437,6.100038738670947,False,False,False,False,False,False,False,False,False,False,True
756,15.6993604,32.4616533,6.309647708810372,False,False,False,False,False,False,True,False,False,False,False
757,15.6988125,32.4618111,6.246704618413997,False,False,False,False,False,False,False,False,False,False,True
758,15.6984765,32.4622793,6.197363692708939,False,False,False,False,False,False,True,False,False,False,False
759,15.7067859,32.4633297,7.062347568062181,False,False,False,False,False,False,True,False,False,False,False
760,15.7050934,32.4616347,6.922652889138447,False,False,False,False,False,False,True,False,False,False,False
761,15.7071104,32.4604243,7.171451992717434,False,False,False,False,False,False,False,False,False,False,True
762,15.7033407,32.4761945,6.513039335077275,False,False,False,False,False,False,False,False,False,False,True
763,15.7187569,32.5011899,8.594132876820026,False,False,False,False,False,False,False,False,False,False,True
764,15.7414531,32.4865648,10.770402751987234,False,False,False,False,False,False,False,False,False,True,False
765,15.7499665,32.4772225,11.670571306803526,False,False,False,False,False,False,False,False,False,False,True
766,15.7480508,32.4765178,11.459175861642724,False,False,False,False,False,False,False,False,False,False,True
767,15.7237098,32.4768411,8.76548119961822,False,False,False,False,False,False,True,False,False,False,False
768,15.7259225,32.4757014,9.012392902596677,False,False,False,False,False,False,True,False,False,False,False
769,15.723721,32.4857163,8.808257529315805,False,False,False,False,False,False,True,False,False,False,False
770,15.7185172,32.4761999,8.191984661473574,False,False,False,False,False,False,False,False,False,False,True
771,15.7159242,32.4764432,7.904623893725709,False,False,False,False,False,False,False,False,False,False,True
772,15.7526513,32.4787245,11.968052557375549,False,False,False,False,False,False,False,False,False,False,True
773,15.7624686,32.482702,13.064900425730556,False,False,False,False,False,False,True,False,False,False,False
774,15.738702,32.4597376,10.600322484286952,False,False,False,False,False,False,False,False,False,False,True
775,15.7220618,32.4926068,8.730140348434745,False,False,False,False,False,False,False,False,False,False,True
776,15.4859456,32.5501392,7.53147081511898,False,False,False,False,False,False,False,False,False,False,True
777,15.4931317,32.5654024,7.394638618877818,False,False,False,False,False,False,False,False,False,False,True
778,15.4944372,32.5740623,7.763252086114159,False,False,False,False,False,False,False,False,False,False,True
779,15.5023878,32.5643271,6.4519258359257154,False,False,False,False,False,False,False,False,False,False,True
780,15.5032343,32.5636066,6.331527441065552,False,False,False,False,False,False,False,False,False,False,True
781,15.4532887,32.5048225,11.295092462674956,False,False,False,False,False,False,False,False,False,False,True
782,15.4681873,32.5024376,9.79463519303383,False,False,False,False,False,False,False,False,False,False,True
783,15.4718651,32.501819,9.434033332689802,False,False,False,False,False,False,False,False,False,False,True
784,15.4623127,32.4858131,11.092159291739822,False,False,False,False,False,False,False,False,False,False,True
785,15.4518127,32.4983139,11.652764715713255,False,False,False,False,False,False,False,False,False,False,True
786,15.4719372,32.501812,9.426814919964595,False,False,False,False,False,False,False,False,False,False,True
787,15.4605627,32.507061,10.455399842936773,False,False,False,False,False,False,False,False,False,False,True
788,15.4688458,32.4819154,10.658169522037074,False,False,False,False,False,False,False,False,False,False,True
789,15.4693734,32.4843302,10.478003461074522,False,False,False,False,False,False,False,False,False,False,True
790,15.4661036,32.4849996,10.760310579915512,False,False,False,False,False,False,False,False,False,False,True
791,15.4575617,32.4867716,11.519841522408427,False,False,False,False,False,False,False,False,False,False,True
792,15.4486876,32.4885635,12.341212209536426,False,False,False,False,False,False,False,False,False,False,True
793,15.4487498,32.4886142,12.332775748267869,False,False,False,False,False,False,False,False,False,False,True
794,15.4431859,32.4898665,12.855859854080396,False,False,False,False,False,False,False,False,False,False,True
795,15.4446878,32.4890633,12.731846951344814,False,False,False,False,False,False,False,False,False,False,True
796,15.7218122,32.5639381,12.595852716005098,False,False,False,False,False,False,False,False,False,False,True
797,18.1703262,30.8068606,20.171288091372983,False,False,False,False,False,False,False,False,False,True,False
798,18.1702616,30.8068621,20.166450858887742,False,False,False,False,False,False,False,False,False,True,False
799,15.5529268,32.5888625,6.05798362045867,False,False,False,False,False,False,False,False,False,False,True
800,15.5981161,32.607783,9.57289238779084,False,False,False,False,False,False,False,False,False,False,True
801,15.5982701,32.6088616,9.679841738558538,False,False,False,False,False,False,False,False,False,False,True
802,15.5959509,32.6065409,9.33305418244364,False,False,False,False,False,False,False,False,False,False,True
803,15.5973755,32.605381,9.311682628743048,False,False,False,False,False,False,False,False,False,False,True
804,15.6018101,32.6075477,9.776939637364098,False,False,False,False,False,False,False,False,False,False,True
805,15.5998423,32.6103007,9.903222182935268,False,False,False,False,False,False,False,False,False,False,True
806,15.5595138,32.5712651,4.255454218654172,False,False,False,False,False,False,False,False,False,False,True
807,15.548313,32.5651006,3.5289714030722346,False,False,False,False,False,False,False,False,False,False,True
808,15.5483756,32.567494,3.783577205001064,False,False,False,False,False,False,False,False,False,False,True
809,15.5631428,32.574973,4.736012300105299,False,False,False,False,False,False,False,False,False,False,True
810,15.5690365,32.567454,4.2161517873034375,False,False,False,False,False,False,False,False,False,False,True
811,15.6209227,32.5597811,8.193120182931805,False,False,False,False,False,False,True,False,False,False,False
812,15.6284031,32.560404,8.992845262791402,False,False,False,False,False,False,False,False,False,False,True
813,15.6328725,32.5608162,9.004499590657037,False,False,False,False,False,False,False,False,False,False,True
814,15.6272044,32.5671725,9.139350258592913,False,False,False,False,False,False,False,False,False,False,True
815,15.6263375,32.5662814,9.012906656528274,False,False,False,False,False,False,False,False,False,False,True
816,15.6590624,32.4891891,2.028310650949992,False,False,False,False,False,False,False,False,False,False,True
817,15.6601877,32.4890633,2.120801361215636,False,False,False,False,False,False,False,False,False,False,True
818,15.7113506,32.4872364,7.467691643143793,False,False,False,False,False,False,True,False,False,False,False
819,15.7049379,32.5569382,10.81147312661542,False,False,False,False,False,False,False,False,False,False,True
820,15.697938,32.5529366,10.001265501383724,False,False,False,False,False,False,False,False,False,False,True
821,15.6938124,32.5504379,9.51768373630898,False,False,False,False,False,False,False,False,False,False,True
822,15.7041874,32.4620628,6.814161742385978,False,False,False,False,False,False,False,False,False,False,True
823,15.7021875,32.461689,6.610182303991793,False,False,False,False,False,False,False,False,False,False,True
824,15.7068129,32.4519386,7.427778745039917,False,False,False,False,False,False,False,False,False,False,True
825,15.6984541,32.5061331,6.703459853572995,False,False,False,False,False,False,False,True,False,False,False
826,15.6412367,32.5338963,6.036314577643156,False,False,False,False,False,False,False,False,False,False,True
827,15.6412143,32.5351997,6.175969430701366,False,False,False,False,False,False,False,False,False,False,True
828,15.6412175,32.5366304,6.3290925849267605,False,False,False,False,False,False,False,False,False,False,True
829,15.2417266,32.5008972,34.4766870517439,False,False,False,False,False,False,False,False,False,False,True
830,15.4734671,32.4674505,11.121612806722968,False,False,False,False,False,False,False,False,False,False,True
831,15.4738135,32.4669945,11.122563593815828,False,False,False,False,False,False,False,False,False,False,True
832,15.4739069,32.4664101,11.154238778189308,False,False,False,False,False,False,False,False,False,False,True
833,15.4738121,32.4663124,11.168999227699382,False,False,False,False,False,False,False,False,False,False,True
834,15.806813,32.5628427,20.1461840682106,False,False,False,False,False,False,True,False,False,False,False
835,15.5992886,32.5337318,5.256762585758337,False,False,False,False,False,False,False,False,False,False,True
836,15.5994399,32.5294015,5.281364885417326,False,False,False,False,False,False,False,False,False,False,True
837,15.7367846,32.4858546,10.249148239856652,False,False,False,False,False,False,False,False,False,False,True
838,15.7066049,32.4527036,7.37622918359148,False,False,False,False,False,False,True,False,False,False,False
839,15.678812,32.437561,5.7389052711481625,False,False,False,False,False,False,False,False,False,False,True
840,15.6832662,32.4539697,4.987398454807599,False,False,False,False,False,False,True,False,False,False,False
841,15.7613009,32.4472921,13.329344412988242,False,False,False,False,False,False,True,False,False,False,False
842,15.7674707,32.4466078,14.009597153941485,False,False,False,False,False,False,True,False,False,False,False
843,15.6558123,32.3788109,10.676390727707595,False,False,False,False,False,False,False,False,False,False,True
844,15.651063,32.5315628,5.8206454895155,False,False,False,False,False,False,False,False,False,True,False
845,15.6929303,32.4856199,5.425917051537391,False,False,False,False,False,False,False,False,False,False,True
846,15.6325511,32.5401537,6.825862439440389,False,False,False,False,False,False,False,False,False,False,True
847,15.631937,32.5401878,6.84294010891566,False,False,False,False,False,False,False,False,False,False,True
848,15.641524,32.539426,6.626595001770531,False,False,False,False,False,False,False,False,False,False,True
849,15.4221878,32.4813118,15.354012367819662,False,False,False,False,False,False,False,False,False,False,True
850,15.7076991,32.4617332,7.199759156642092,False,False,False,False,False,False,False,False,False,False,True
851,15.7123261,32.4608964,7.718483455049562,False,False,False,False,False,False,False,False,False,False,True
852,15.711969,32.4495184,8.053933529284732,False,False,False,False,False,False,True,False,False,False,False
853,15.6789379,32.4411888,5.463030361335954,False,False,False,False,False,False,False,False,False,False,True
854,15.6791878,32.4386864,5.677023015209199,False,False,False,False,False,False,False,False,False,False,True
855,15.6136875,32.4710617,3.483066638727757,False,False,False,False,False,False,False,False,False,False,True
856,15.6185966,32.474765,2.883564765441245,False,False,False,False,False,False,False,False,False,False,True
857,15.6405849,32.5320039,5.838700240278537,False,False,False,False,False,False,False,False,False,False,True
858,15.6412542,32.5328772,5.927125582274652,False,False,False,False,False,False,False,False,False,False,True
859,15.6415625,32.5326881,5.904906649718237,False,False,False,False,False,False,False,False,False,False,True
860,15.6414958,32.5314553,5.773349156975706,False,False,False,False,False,False,False,False,False,False,True
861,15.6430291,32.5313778,5.757740360449206,False,False,False,False,False,False,False,False,False,False,True
862,15.6482498,32.5311087,5.741526412692208,False,False,False,False,False,False,True,False,False,False,False
863,15.6434483,32.5310072,5.716881724852492,False,False,False,False,False,False,False,False,False,False,True
864,15.6412859,32.5296417,5.580659447353119,False,False,False,False,False,False,False,False,False,False,True
865,15.641278,32.52985,5.603004321080435,False,False,False,False,False,False,False,False,False,False,True
866,13.4703577,22.4677324,2.9588147058853207,False,False,False,False,False,False,False,False,False,True,False
867,13.126066,22.1850405,45.96321847182032,False,False,False,False,False,False,False,False,False,True,False
868,12.7276373,22.1652354,85.83855822994009,False,False,False,False,False,False,False,False,False,True,False
869,14.2295289,22.4276493,85.98400330994984,False,False,False,False,False,False,False,False,False,True,False
870,11.4495777,26.1269467,1.3688001210762837,False,False,False,False,False,False,True,False,False,False,False
871,12.948808,22.8760659,64.66478722018486,False,False,False,False,False,False,False,False,False,True,False
872,12.9497179,22.8767838,64.59385414475993,False,False,False,False,False,False,True,False,False,False,False
873,11.4655822,26.1439435,2.0211629201610903,False,False,False,False,False,False,True,False,False,False,False
874,11.4632403,26.1297044,0.4510845256822199,False,False,False,False,False,False,False,False,True,False,False
875,11.4629704,26.1285951,0.3271618997432626,False,False,False,False,False,False,False,False,False,False,True
876,11.4627705,26.1267769,0.143647017692702,False,False,False,False,False,False,True,False,False,False,False
877,11.4620079,26.1300517,0.4640728940215287,False,False,False,False,False,False,False,False,False,False,True
878,11.4515617,26.1360309,1.5981467310598805,False,False,False,False,False,False,True,False,False,False,False
879,11.4426796,26.1368997,2.446903934939834,False,False,False,False,False,False,False,False,False,False,True
880,12.5678162,22.3317495,98.68348164070169,False,False,False,False,False,False,True,False,False,False,False
881,12.6904274,28.4176601,2.0017948989281398,False,False,False,False,False,False,True,False,False,False,False
882,12.7132816,30.6457628,0.595641362056176,False,False,False,False,False,False,True,False,False,False,False
883,12.7318985,30.6451434,1.762169591075122,False,False,False,False,False,False,True,False,False,False,False
884,15.6064852,32.6055718,9.910040676890734,False,False,False,False,False,False,False,False,False,True,False
885,15.5941787,32.5598913,5.539411751069572,False,False,False,False,False,False,False,False,False,False,True
886,15.607558,32.6386303,12.95704597818112,False,False,False,False,False,False,False,False,False,False,True
887,15.5913924,32.634107,11.75588784156285,False,False,False,False,False,False,False,False,False,False,True
888,15.5975166,32.6066603,9.43568350910694,False,False,False,False,False,False,False,False,False,False,True
889,15.6425617,32.5313512,5.756590855480947,False,False,False,False,False,False,False,False,False,False,True
890,15.6232636,32.5598077,8.436439776895455,False,False,False,False,False,False,False,False,False,False,True
891,15.6118596,32.6094882,10.607911599051668,False,False,False,False,False,False,False,False,False,False,True
892,15.5913029,32.536525,4.393502065661068,False,False,False,False,False,False,False,False,False,False,True
893,15.5818302,32.5236265,3.4536547824160846,False,False,False,False,False,False,False,False,False,False,True
894,15.5835805,32.5756006,5.81709191572526,False,False,False,False,False,False,False,False,False,False,True
895,15.5653124,32.5826874,5.597533069382788,False,False,False,False,False,False,False,False,False,False,True
896,15.5762581,32.5724407,5.076488859092225,False,False,False,False,False,False,False,True,False,False,False
897,15.5834131,32.5287052,3.5205031548231966,False,False,False,False,False,False,False,False,False,False,True
898,15.6083126,32.560936,6.962189724620253,False,False,False,False,False,False,False,False,False,False,True
899,15.6965033,32.5052782,6.469553110010649,False,False,False,False,False,False,False,False,False,False,True
900,15.6821571,32.5047317,5.075687407856128,False,False,False,False,False,False,False,False,False,False,True
901,15.6603127,32.5670624,9.73967323471871,False,False,False,False,False,False,False,False,False,False,True
902,15.6248315,32.529485,5.964030287509387,False,False,False,False,False,False,False,False,False,False,True
903,15.6144252,32.5976989,9.85246339215396,False,False,False,False,False,False,False,False,False,False,True
904,15.6356104,32.5727843,10.235519407773063,False,False,False,False,False,False,False,False,False,False,True
905,15.5972839,32.5723365,6.609042186383474,False,False,False,False,False,False,True,False,False,False,False
906,15.4893122,32.5524368,7.240964576861904,False,False,False,False,False,False,False,False,False,True,False
907,15.5534417,32.5740144,4.467642373375652,False,False,False,False,False,False,False,False,False,False,True
908,15.5221964,32.5901038,7.003609903522922,False,False,False,False,False,False,False,False,False,False,True
909,15.5366721,32.5569071,3.1166673558829703,False,False,False,False,False,False,False,False,False,False,True
910,15.6190235,32.6217678,12.132717233280124,False,False,False,False,False,False,False,False,False,False,True
911,15.6254856,32.6301527,13.281451157221946,False,False,False,False,False,False,False,False,False,False,True
912,15.7002623,32.553976,10.24414157166118,False,False,False,False,False,False,True,False,False,False,False
913,15.705636,32.5575573,10.911413184658995,False,False,False,False,False,False,False,False,False,False,True
914,15.6800044,32.5422744,7.9602370379291,False,False,False,False,False,False,False,False,False,False,True
915,15.6558922,32.532843,6.0452528747770655,False,False,False,False,False,False,False,False,False,False,True
916,15.6723127,32.5511856,8.458476021405406,False,False,False,False,False,False,False,False,False,False,True
917,15.6414375,32.5245628,5.036155615203123,False,False,False,False,False,False,False,False,False,False,True
918,13.5077615,32.6018451,28.616126034778954,False,False,False,False,False,False,True,False,False,False,False
919,15.5155621,32.5076866,4.8070844397328445,False,False,False,False,False,False,False,False,False,False,True
920,15.5034227,32.5682126,6.589193085509139,False,False,False,False,False,False,False,False,False,False,True
921,15.5429373,32.5748138,4.654306370190204,False,False,False,False,False,False,False,False,False,False,True
922,15.5224371,32.5204391,3.49331151634239,False,False,False,False,False,False,False,False,False,False,True
923,15.5511837,32.5719034,4.2380738663745845,False,False,False,False,False,False,False,False,False,False,True
924,15.5591879,32.5798111,5.150970865836427,False,False,False,False,False,False,False,False,False,False,True
925,15.5478125,32.5389366,0.8284616296633757,False,False,False,False,False,False,False,False,False,False,True
926,15.5494375,32.5391884,0.7736969974844096,False,False,False,False,False,False,True,False,False,False,False
927,15.5499372,32.5390625,0.7438190142959167,False,False,False,False,False,False,False,False,False,False,True
928,15.5510626,32.5356865,0.3618621772206939,False,False,False,False,False,False,False,False,False,False,True
929,15.5504379,32.5318108,0.1634374653277452,False,False,False,False,False,False,False,False,False,False,True
930,15.5263128,32.5166893,3.28548287636467,False,False,False,False,False,False,False,False,False,False,True
931,15.6090329,32.6153654,10.922002549874822,False,False,False,False,False,False,True,False,False,False,False
932,15.6095178,32.6232785,11.653209499019688,False,False,False,False,False,False,False,False,False,False,True
933,15.617945,32.6288247,12.669808366828036,False,False,False,False,False,False,False,False,False,False,True
934,15.6106813,32.6185177,11.303296352480388,False,False,False,False,False,False,False,False,False,False,True
935,14.1527973,32.949095,11.169455282818603,False,False,False,False,False,False,False,False,False,True,False
936,19.6090493,37.2174472,0.941915955642689,False,False,False,False,False,False,False,False,False,True,False
937,14.7381748,33.2990696,1.5977218820314378,False,False,False,False,False,False,False,False,False,False,True
938,14.7380502,33.297938,1.6106491557503688,False,False,False,False,False,False,False,False,False,False,True
939,14.735891,33.300871,1.867835733724474,False,False,False,False,False,False,False,False,False,False,True
940,15.4904375,32.5523109,7.118088909002247,False,False,False,False,False,False,False,False,False,False,True
941,15.4531879,32.5433121,10.974421786120644,False,False,False,False,False,False,False,False,False,False,True
